sample_id	tissue	sex	delta
GTEX-1C4CL-0226	Nerve - Tibial	male	0.1292797919624742
GTEX-1C64N-0426	Nerve - Tibial	male	0.2825837882161062
GTEX-1C64O-0426	Nerve - Tibial	male	0.1537202868953259
GTEX-1C6VQ-0626	Nerve - Tibial	male	0.1124910666935262
GTEX-1C6VR-2726	Nerve - Tibial	male	0.1413497065254779
GTEX-1C6VS-0226	Nerve - Tibial	male	0.0883193293036918
GTEX-1C6WA-0526	Nerve - Tibial	male	0.2939396444121279
GTEX-1CAMQ-0526	Nerve - Tibial	male	0.0384141711965017
GTEX-1CAMS-0526	Nerve - Tibial	female	0.0770550924772064
GTEX-1CAV2-2526	Nerve - Tibial	female	0.1604576908845301
GTEX-1CB4E-1926	Nerve - Tibial	male	0.1887928916670601
GTEX-1CB4F-0626	Nerve - Tibial	male	0.1163210743312981
GTEX-1CB4G-0626	Nerve - Tibial	male	0.1488271285559956
GTEX-1CB4H-0926	Nerve - Tibial	female	0.0721109280619616
GTEX-1CB4I-0626	Nerve - Tibial	male	0.1317778642993304
GTEX-1CB4J-0526	Nerve - Tibial	male	0.1161145781739917
GTEX-1E1VI-0526	Nerve - Tibial	male	0.0976958029333202
GTEX-1E2YA-0326	Nerve - Tibial	male	0.0848113000979078
GTEX-1EH9U-0426	Nerve - Tibial	male	0.123171644354965
GTEX-1EKGG-0426	Nerve - Tibial	male	0.0621260991535226
GTEX-1EMGI-0526	Nerve - Tibial	male	0.0807444196073171
GTEX-1EN7A-0426	Nerve - Tibial	male	0.1598191591312759
GTEX-1EU9M-0526	Nerve - Tibial	male	0.1237981038316441
GTEX-1EWIQ-0426	Nerve - Tibial	female	0.2083743163259334
GTEX-1EX96-1326	Nerve - Tibial	male	0.1691967075657806
GTEX-1F48J-0426	Nerve - Tibial	female	0.1045384581531634
GTEX-1F52S-0326	Nerve - Tibial	female	0.0860612976975195
GTEX-1F5PK-2726	Nerve - Tibial	male	0.1446428971601826
GTEX-1F5PL-0226	Nerve - Tibial	female	0.0916048200530335
GTEX-1F6I4-0426	Nerve - Tibial	male	0.1540583467825431
GTEX-1F6IF-0126	Nerve - Tibial	male	0.1653745179898811
GTEX-1F6RS-0326	Nerve - Tibial	female	0.1678358860402011
GTEX-1F75A-0426	Nerve - Tibial	male	0.1452216956668785
GTEX-1F75B-0326	Nerve - Tibial	male	0.0796453687452213
GTEX-1F75I-0726	Nerve - Tibial	male	0.0482286015069808
GTEX-1F75W-0426	Nerve - Tibial	male	0.142357812556969
GTEX-1F88E-0626	Nerve - Tibial	female	0.1608680499631716
GTEX-1F88F-2826	Nerve - Tibial	female	0.1979355940338877
GTEX-1FIGZ-1826	Nerve - Tibial	male	0.4180929398106877
GTEX-1GF9U-2426	Nerve - Tibial	female	0.0941856221104414
GTEX-1GF9V-0526	Nerve - Tibial	male	0.0794943671484784
GTEX-1GF9W-0126	Nerve - Tibial	male	0.1052002718143179
GTEX-1GF9X-1726	Nerve - Tibial	female	0.1214090726075761
GTEX-1GL5R-2226	Nerve - Tibial	male	0.1648314881146586
GTEX-1GMR2-2326	Nerve - Tibial	male	0.1112108465152715
GTEX-1GMR3-2226	Nerve - Tibial	male	0.044341087762983
GTEX-1GMR8-0426	Nerve - Tibial	female	0.0881378649967287
GTEX-1GMRU-0426	Nerve - Tibial	male	0.1169105931889875
GTEX-1GN1U-0326	Nerve - Tibial	female	0.0810193648556796
GTEX-1GN1V-0526	Nerve - Tibial	male	0.0981447852832775
GTEX-1GN1W-0826	Nerve - Tibial	female	0.072024987333115
GTEX-1GN2E-0526	Nerve - Tibial	male	0.0889540031397896
GTEX-1GN73-0426	Nerve - Tibial	male	0.0737233547204581
GTEX-1GPI6-0426	Nerve - Tibial	male	0.0919628838705431
GTEX-1GTWX-0426	Nerve - Tibial	male	0.1726529400550399
GTEX-1GZ2Q-0526	Nerve - Tibial	male	0.1226597141168128
GTEX-1GZ4H-1526	Nerve - Tibial	female	0.086548842919813
GTEX-1GZ4I-0326	Nerve - Tibial	male	0.1353438619495935
GTEX-1GZHY-0226	Nerve - Tibial	female	0.1307168645180736
GTEX-1H11D-0426	Nerve - Tibial	male	0.0945753869643842
GTEX-1H1CY-2526	Nerve - Tibial	female	0.1084514625563073
GTEX-1H1DF-0326	Nerve - Tibial	female	0.1878341493002427
GTEX-1H1DG-0426	Nerve - Tibial	male	0.1078752920727484
GTEX-1H1E6-2226	Nerve - Tibial	male	0.0873286591976569
GTEX-1H1ZS-0226	Nerve - Tibial	male	0.1073064715843551
GTEX-1H23P-0326	Nerve - Tibial	male	0.1056627557483083
GTEX-1H2FU-0326	Nerve - Tibial	female	0.1461643248020943
GTEX-1H3NZ-0526	Nerve - Tibial	male	0.1259790304417107
GTEX-1H3O1-0826	Nerve - Tibial	male	0.1749796179513896
GTEX-1H3VE-0626	Nerve - Tibial	male	0.1035946378036889
GTEX-1H3VY-0526	Nerve - Tibial	male	0.1215756884017331
GTEX-1H4P4-1026	Nerve - Tibial	male	0.1112920680514023
GTEX-1HB9E-2726	Nerve - Tibial	male	0.1704961287265801
GTEX-1HBPH-0626	Nerve - Tibial	female	0.0951620294452759
GTEX-1HBPI-1326	Nerve - Tibial	male	0.0684132068854133
GTEX-1HBPM-0526	Nerve - Tibial	female	0.1241969048449933
GTEX-1HBPN-0326	Nerve - Tibial	male	0.0878142268990436
GTEX-1HC8U-2326	Nerve - Tibial	female	0.1927305134147887
GTEX-1HCU6-0326	Nerve - Tibial	female	0.131364569038785
GTEX-1HCU7-0526	Nerve - Tibial	male	0.0921133021447277
GTEX-1HCU8-1426	Nerve - Tibial	female	0.1479256508352481
GTEX-1HCUA-2126	Nerve - Tibial	female	0.0629682218140782
GTEX-1HCVE-0426	Nerve - Tibial	male	0.1000835917554636
GTEX-1HFI6-0626	Nerve - Tibial	male	0.0673880405235677
GTEX-1HFI7-2126	Nerve - Tibial	female	0.2425412373426872
GTEX-1HGF4-2726	Nerve - Tibial	male	0.1853004859850824
GTEX-1HKZK-0626	Nerve - Tibial	male	0.0356968288743575
GTEX-1HR98-0526	Nerve - Tibial	male	0.1030272948930496
GTEX-1HR9M-0426	Nerve - Tibial	male	0.162837716682115
GTEX-1HSEH-0526	Nerve - Tibial	male	0.1291386333154197
GTEX-1HSGN-0426	Nerve - Tibial	female	0.112911478963407
GTEX-1HSKV-0426	Nerve - Tibial	male	0.0621097192414837
GTEX-1HSMO-0326	Nerve - Tibial	male	0.0817229059418558
GTEX-1HSMP-0426	Nerve - Tibial	male	0.1267082599526671
GTEX-1HSMQ-1526	Nerve - Tibial	male	0.068246732800182
GTEX-1HT8W-0426	Nerve - Tibial	male	0.1245981932586612
GTEX-1HUB1-0126	Nerve - Tibial	male	0.0842659311541556
GTEX-1I19N-1826	Nerve - Tibial	male	0.1601184130864046
GTEX-1I1CD-0426	Nerve - Tibial	female	0.0635382487154518
GTEX-1I1GP-0126	Nerve - Tibial	male	0.1183156221436451
GTEX-1I1GQ-0426	Nerve - Tibial	male	0.0905338194930578
GTEX-1I1GR-0426	Nerve - Tibial	male	0.146389924596949
GTEX-1I1GS-0426	Nerve - Tibial	male	0.0768559213530168
GTEX-1I1GT-0426	Nerve - Tibial	female	0.0965498890027946
GTEX-1I1GU-2026	Nerve - Tibial	male	0.1637114811819698
GTEX-1I1GV-0226	Nerve - Tibial	male	0.0841335133245957
GTEX-1I1HK-0426	Nerve - Tibial	male	0.0746797807714728
GTEX-1I4MK-1926	Nerve - Tibial	female	0.0883948324590684
GTEX-1I6K6-0426	Nerve - Tibial	male	-0.0039557673620466
GTEX-1I6K7-0426	Nerve - Tibial	male	0.1340417184740716
GTEX-1ICG6-2826	Nerve - Tibial	female	0.0924498875448288
GTEX-1ICLY-0426	Nerve - Tibial	male	0.1923888429346129
GTEX-1ICLZ-0726	Nerve - Tibial	male	0.1566194857651003
GTEX-1IDFM-1726	Nerve - Tibial	male	0.2027150282632761
GTEX-1IDJC-1926	Nerve - Tibial	male	0.1637182436070649
GTEX-1IDJD-1526	Nerve - Tibial	male	0.043200937999637
GTEX-1IDJE-2326	Nerve - Tibial	female	0.161797847906862
GTEX-1IDJH-0626	Nerve - Tibial	male	0.1347116515660842
GTEX-1IDJI-0526	Nerve - Tibial	female	0.2541115284709214
GTEX-1IDJU-2226	Nerve - Tibial	female	0.094567129280407
GTEX-1IDJV-0626	Nerve - Tibial	male	0.1060120897272725
GTEX-1IE54-0426	Nerve - Tibial	female	0.0876498537591674
GTEX-1IGQW-0326	Nerve - Tibial	male	0.1043197407869029
GTEX-1IKJJ-0426	Nerve - Tibial	male	0.1066672607140122
GTEX-1IKK5-0226	Nerve - Tibial	male	0.1037398478453645
GTEX-1IKOE-0426	Nerve - Tibial	female	0.1528604318747852
GTEX-1IKOH-0426	Nerve - Tibial	female	0.0953824344454463
GTEX-1IL2U-0526	Nerve - Tibial	male	0.1086809936972506
GTEX-1IL2V-0326	Nerve - Tibial	male	0.1157750571505336
GTEX-1IOXB-0426	Nerve - Tibial	male	0.1577127208926729
GTEX-1IY9M-0426	Nerve - Tibial	male	0.0525454690465651
GTEX-1J1OQ-0726	Nerve - Tibial	female	0.2044485545326692
GTEX-1J1R8-1926	Nerve - Tibial	male	0.1562454259009651
GTEX-1J8EW-0426	Nerve - Tibial	female	0.054776139655657
GTEX-1J8JJ-0526	Nerve - Tibial	female	0.1003132161881477
GTEX-1J8Q2-0326	Nerve - Tibial	male	0.1095226780877708
GTEX-1J8Q3-1826	Nerve - Tibial	male	0.1482239875213694
GTEX-1J8QM-2626	Nerve - Tibial	female	0.158320658593027
GTEX-1JJ6O-0326	Nerve - Tibial	male	0.1774692767501506
GTEX-1JJE9-0726	Nerve - Tibial	male	0.2102847406786283
GTEX-1JJEA-0426	Nerve - Tibial	male	0.1627831986324184
GTEX-1JK1U-2426	Nerve - Tibial	male	0.2088322635040768
GTEX-1JKYN-1926	Nerve - Tibial	male	0.1636677128901333
GTEX-1JMLX-0426	Nerve - Tibial	male	0.1214708750319351
GTEX-1JMOU-1126	Nerve - Tibial	female	0.1694464513983414
GTEX-1JMPY-1626	Nerve - Tibial	male	0.0793791680171903
GTEX-1JMPZ-0426	Nerve - Tibial	male	0.0741450070363614
GTEX-1JMQI-1926	Nerve - Tibial	male	0.2989437012999704
GTEX-1JMQJ-0226	Nerve - Tibial	male	0.1391538181056724
GTEX-1JMQK-0426	Nerve - Tibial	male	0.0997726135974254
GTEX-1JMQL-0426	Nerve - Tibial	female	0.143458963917179
GTEX-1JN1M-0226	Nerve - Tibial	female	0.0962862966432296
GTEX-1JN6P-0326	Nerve - Tibial	male	0.043709291763594
GTEX-1K2DA-1926	Nerve - Tibial	male	0.195804085413604
GTEX-1K9T9-0426	Nerve - Tibial	female	0.1152038985885812
GTEX-1KAFJ-2126	Nerve - Tibial	male	0.0593436233109899
GTEX-1KANB-0326	Nerve - Tibial	male	0.1244983779634982
GTEX-1KANC-1826	Nerve - Tibial	female	0.1513871895011218
GTEX-1KD4Q-0426	Nerve - Tibial	male	0.1160364401788893
GTEX-1KD5A-0526	Nerve - Tibial	male	0.1085451833691799
GTEX-1KWVE-1526	Nerve - Tibial	male	0.0083498395054029
GTEX-1KXAM-2526	Nerve - Tibial	male	0.1879296172542993
GTEX-1L5NE-2426	Nerve - Tibial	male	0.2197377414088129
GTEX-1LB8K-0526	Nerve - Tibial	male	0.105877329910551
GTEX-1LC46-2326	Nerve - Tibial	male	0.4091594520599458
GTEX-1LC47-0526	Nerve - Tibial	male	0.1026537929085401
GTEX-1LG7Y-0226	Nerve - Tibial	male	0.0882216412048147
GTEX-1LG7Z-1826	Nerve - Tibial	male	0.1078289291663566
GTEX-1LGRB-2826	Nerve - Tibial	female	0.0533485901045037
GTEX-1LH75-2326	Nerve - Tibial	female	0.1150470838434795
GTEX-1LKK1-0326	Nerve - Tibial	female	0.0926381296458324
GTEX-1LNCM-1426	Nerve - Tibial	female	0.0937305014101147
GTEX-1LSNL-0426	Nerve - Tibial	male	0.0666478509000354
GTEX-1LSNM-2226	Nerve - Tibial	male	0.2135009762799418
GTEX-1LSVX-0426	Nerve - Tibial	male	0.0963208220014261
GTEX-1LVA9-0426	Nerve - Tibial	male	0.070300386764821
GTEX-1LVAM-0426	Nerve - Tibial	female	0.1366239196198349
GTEX-1LVAN-0326	Nerve - Tibial	female	0.0618630997495953
GTEX-1LVAO-0326	Nerve - Tibial	male	0.1551035546231521
GTEX-1M4P7-0526	Nerve - Tibial	male	0.0865925047259524
GTEX-1M5QR-1926	Nerve - Tibial	male	0.1181884194264864
GTEX-1MA7X-1826	Nerve - Tibial	male	0.1011008937525118
GTEX-1MCQQ-0226	Nerve - Tibial	male	0.1160163143715383
GTEX-1MGNQ-0426	Nerve - Tibial	male	0.1623515494259347
GTEX-1MJIX-2026	Nerve - Tibial	male	0.0973079854084728
GTEX-1MJK2-0226	Nerve - Tibial	male	0.1306018619551298
GTEX-1MUQO-0326	Nerve - Tibial	male	0.1249114790643645
GTEX-1N2DV-0326	Nerve - Tibial	male	0.0842328362330223
GTEX-1N2DW-0526	Nerve - Tibial	male	0.1662113496083642
GTEX-1N2EE-0326	Nerve - Tibial	male	0.1406720886749737
GTEX-1N2EF-0426	Nerve - Tibial	male	0.1143074026933751
GTEX-1N5O9-0426	Nerve - Tibial	male	0.0596883694872472
GTEX-1NHNU-1426	Nerve - Tibial	male	0.0970067273772649
GTEX-1NSGN-0426	Nerve - Tibial	male	0.0477559222275706
GTEX-1NV5F-0526	Nerve - Tibial	female	0.1523193774945425
GTEX-1NV8Z-0526	Nerve - Tibial	male	0.0966459259979825
GTEX-1O97I-0426	Nerve - Tibial	male	0.0670347253888321
GTEX-1O9I2-0326	Nerve - Tibial	male	0.1245348713424362
GTEX-1OFPY-2226	Nerve - Tibial	male	0.1229706419009475
GTEX-1OJC4-0226	Nerve - Tibial	female	0.10717065768357
GTEX-1OZHM-0526	Nerve - Tibial	male	0.0895760381285321
GTEX-1P4AB-0426	Nerve - Tibial	male	0.0934894331893736
GTEX-1PBJJ-0426	Nerve - Tibial	male	0.0811293597743628
GTEX-1PFEY-1926	Nerve - Tibial	male	0.1651893844260992
GTEX-1PIIG-0726	Nerve - Tibial	male	0.0225668246446799
GTEX-1POEN-0326	Nerve - Tibial	female	0.0555408229264816
GTEX-1PPGY-0526	Nerve - Tibial	male	0.0935661380478501
GTEX-1PPH6-0726	Nerve - Tibial	female	0.1916496808914602
GTEX-1PPH7-2626	Nerve - Tibial	male	0.0813539591932092
GTEX-1PWST-0526	Nerve - Tibial	male	0.2190015439418661
GTEX-1QAET-2426	Nerve - Tibial	male	0.1075012820716098
GTEX-1QCLY-0726	Nerve - Tibial	male	0.0492068762081953
GTEX-1QCLZ-0426	Nerve - Tibial	female	0.1956081845094234
GTEX-1QEPI-0326	Nerve - Tibial	female	0.2083553895244537
GTEX-1QL29-0326	Nerve - Tibial	male	0.0646380661031721
GTEX-1QMI2-0326	Nerve - Tibial	male	0.1026925392361177
GTEX-1QP28-0326	Nerve - Tibial	female	0.1116807459246575
GTEX-1QP29-0926	Nerve - Tibial	male	0.1070767104709787
GTEX-1QP2A-0326	Nerve - Tibial	male	0.0658372024596782
GTEX-1QP66-1426	Nerve - Tibial	male	0.531183741456781
GTEX-1QP67-1926	Nerve - Tibial	female	0.0375210647176384
GTEX-1QP6S-0526	Nerve - Tibial	male	0.1174558135042386
GTEX-1QP9N-1626	Nerve - Tibial	male	0.074072939975479
GTEX-1QPFJ-0526	Nerve - Tibial	female	0.2258860412142969
GTEX-1QW4Y-1826	Nerve - Tibial	male	0.0220247883760817
GTEX-1R46S-0126	Nerve - Tibial	female	0.1282853171360574
GTEX-1R7EU-0526	Nerve - Tibial	male	0.0766562746408666
GTEX-1R7EV-2126	Nerve - Tibial	male	0.1307437589896667
GTEX-1R9JW-2226	Nerve - Tibial	female	0.1289262984869451
GTEX-1R9K4-0326	Nerve - Tibial	male	0.1733464950800579
GTEX-1R9K5-0426	Nerve - Tibial	male	0.1781643579597782
GTEX-1R9PN-1926	Nerve - Tibial	female	0.1310667225641046
GTEX-1R9PO-2326	Nerve - Tibial	female	0.1263692679507033
GTEX-1RAZQ-0326	Nerve - Tibial	male	0.0505157240440856
GTEX-1RAZR-0426	Nerve - Tibial	male	0.18058653283456
GTEX-1RAZS-0426	Nerve - Tibial	male	0.1501230103315275
GTEX-1RB15-2326	Nerve - Tibial	male	0.4122565116833718
GTEX-1RDX4-0426	Nerve - Tibial	female	0.0786980912492529
GTEX-1RMOY-2126	Nerve - Tibial	male	0.1792170380983537
GTEX-1RNSC-0326	Nerve - Tibial	male	0.0551640850672386
GTEX-1RQED-0626	Nerve - Tibial	male	0.1063745294345827
GTEX-1S3DN-2526	Nerve - Tibial	male	0.0934118881501248
GTEX-1S5VW-0326	Nerve - Tibial	male	0.1419435200466288
GTEX-1S82P-0426	Nerve - Tibial	female	0.203877398049123
GTEX-1S82U-1326	Nerve - Tibial	female	0.1146731154180933
GTEX-1S82Z-1126	Nerve - Tibial	female	0.3123125644225225
GTEX-1S83E-0326	Nerve - Tibial	male	0.2429552345748676
GTEX-NFK9-0426	Nerve - Tibial	male	0.1965462329649263
GTEX-NL3G-1526	Nerve - Tibial	female	0.1878528057847973
GTEX-NL3H-0826	Nerve - Tibial	male	0.3987469737063043
GTEX-NL4W-1626	Nerve - Tibial	male	0.2612002645550006
GTEX-NPJ7-1726	Nerve - Tibial	female	0.1024134053070237
GTEX-NPJ8-1726	Nerve - Tibial	male	0.1810127421017278
GTEX-O5YU-0826	Nerve - Tibial	male	0.2572045429887042
GTEX-O5YV-1826	Nerve - Tibial	female	0.2860393378694162
GTEX-OHPJ-0726	Nerve - Tibial	male	0.3245413550402544
GTEX-OHPK-1726	Nerve - Tibial	female	0.1532415766309764
GTEX-OHPN-2926	Nerve - Tibial	female	0.3297778993674499
GTEX-OIZF-1726	Nerve - Tibial	male	0.3678113517025108
GTEX-OIZG-1426	Nerve - Tibial	male	0.3157032210955945
GTEX-OIZI-0426	Nerve - Tibial	male	0.2118191319516403
GTEX-OOBJ-1726	Nerve - Tibial	male	0.1514373472104532
GTEX-OOBK-1726	Nerve - Tibial	male	0.3825236106701843
GTEX-OXRK-0426	Nerve - Tibial	female	0.2314585357599594
GTEX-OXRL-1726	Nerve - Tibial	male	0.0679421571163754
GTEX-OXRN-1426	Nerve - Tibial	male	0.2422312263618088
GTEX-OXRO-1826	Nerve - Tibial	female	0.3667263799686597
GTEX-OXRP-2526	Nerve - Tibial	female	0.2278286266875748
GTEX-P44G-0326	Nerve - Tibial	male	0.1140385960490056
GTEX-P44H-0526	Nerve - Tibial	male	0.1540369008719863
GTEX-P4PP-1726	Nerve - Tibial	female	0.2125496887372523
GTEX-P4PQ-1726	Nerve - Tibial	male	0.1424406708153794
GTEX-P4QR-0626	Nerve - Tibial	male	0.317802737104519
GTEX-P4QS-1726	Nerve - Tibial	male	0.1760475722470491
GTEX-P4QT-1726	Nerve - Tibial	female	0.187456779995569
GTEX-P78B-0626	Nerve - Tibial	female	0.2714326238983294
GTEX-PLZ4-1126	Nerve - Tibial	female	0.2611009112406525
GTEX-PLZ5-1626	Nerve - Tibial	male	0.1783469664812536
GTEX-PLZ6-1726	Nerve - Tibial	male	0.0733600611365358
GTEX-POYW-0426	Nerve - Tibial	male	0.0830288020912425
GTEX-PSDG-0626	Nerve - Tibial	male	0.1189649664893337
GTEX-PVOW-0626	Nerve - Tibial	male	0.0846345824498145
GTEX-PWN1-1726	Nerve - Tibial	female	0.2068788356167457
GTEX-PWO3-2626	Nerve - Tibial	female	0.0836736067446811
GTEX-PWOO-2526	Nerve - Tibial	female	0.2037162627046132
GTEX-Q2AG-0626	Nerve - Tibial	female	0.0470355488010919
GTEX-Q2AH-1926	Nerve - Tibial	male	0.2965053238275671
GTEX-Q2AI-1626	Nerve - Tibial	male	0.3143586683924618
GTEX-Q734-2126	Nerve - Tibial	female	0.6844535557564627
GTEX-QCQG-2026	Nerve - Tibial	female	0.4108509201263317
GTEX-QDT8-0326	Nerve - Tibial	female	0.0909470643491632
GTEX-QDVJ-2026	Nerve - Tibial	male	0.1376756579718083
GTEX-QDVN-2226	Nerve - Tibial	male	0.1055638233461674
GTEX-QEG4-1126	Nerve - Tibial	male	0.1630870271615817
GTEX-QEL4-0426	Nerve - Tibial	male	0.0859002608181195
GTEX-QLQ7-1826	Nerve - Tibial	male	0.1706639572019759
GTEX-QLQW-1426	Nerve - Tibial	male	0.1486647782907771
GTEX-QMR6-1026	Nerve - Tibial	male	0.1218023861586391
GTEX-QMRM-2126	Nerve - Tibial	male	0.265097280542654
GTEX-QV31-1526	Nerve - Tibial	male	0.2265492650221961
GTEX-QV44-2126	Nerve - Tibial	male	0.0835297010982999
GTEX-QVJO-0326	Nerve - Tibial	female	0.1116781105999978
GTEX-QVUS-1826	Nerve - Tibial	female	0.1041038248208756
GTEX-QXCU-0126	Nerve - Tibial	male	0.2082068412906217
GTEX-R3RS-0426	Nerve - Tibial	female	0.3252776960272565
GTEX-R45C-0426	Nerve - Tibial	female	0.167858023090573
GTEX-R53T-1926	Nerve - Tibial	female	0.1561810989717254
GTEX-R55C-1926	Nerve - Tibial	male	0.0119238495035355
GTEX-R55D-0526	Nerve - Tibial	male	0.308959359917256
GTEX-R55F-0226	Nerve - Tibial	male	0.16346894114904
GTEX-R55G-2126	Nerve - Tibial	female	0.2997340268999002
GTEX-R55G-2226	Nerve - Tibial	female	0.2282685128902934
GTEX-REY6-0626	Nerve - Tibial	male	0.1065960929174041
GTEX-RM2N-1526	Nerve - Tibial	male	0.7111453512777799
GTEX-RN5K-0926	Nerve - Tibial	female	0.3402064904984505
GTEX-RN64-0426	Nerve - Tibial	male	0.1224031946797164
GTEX-RNOR-0326	Nerve - Tibial	female	0.0783456422543833
GTEX-RTLS-0326	Nerve - Tibial	female	0.1682210169943552
GTEX-RU72-1126	Nerve - Tibial	female	0.3574314279628279
GTEX-RUSQ-1826	Nerve - Tibial	male	0.1303466866180516
GTEX-RVPU-1426	Nerve - Tibial	male	0.125259105916158
GTEX-RVPV-2326	Nerve - Tibial	male	0.1608907565251029
GTEX-RWS6-2426	Nerve - Tibial	female	0.3698151420020307
GTEX-RWSA-0426	Nerve - Tibial	male	0.1374831610948358
GTEX-S32W-2526	Nerve - Tibial	female	0.3267759313083757
GTEX-S33H-2326	Nerve - Tibial	male	0.2301432425919181
GTEX-S341-1926	Nerve - Tibial	female	0.1828573732640669
GTEX-S3LF-0426	Nerve - Tibial	male	0.0873293987044646
GTEX-S3XE-1926	Nerve - Tibial	male	0.3086697225123468
GTEX-S4P3-1726	Nerve - Tibial	female	0.3222636023298508
GTEX-S4UY-0326	Nerve - Tibial	female	0.1180372602238569
GTEX-S4Z8-1926	Nerve - Tibial	male	0.3473569120943233
GTEX-S7PM-0326	Nerve - Tibial	male	0.1243949448900645
GTEX-S7SE-0426	Nerve - Tibial	male	0.3121792249313227
GTEX-S95S-1526	Nerve - Tibial	male	0.0741326961240743
GTEX-SE5C-1926	Nerve - Tibial	female	0.1147606742184704
GTEX-SIU7-2026	Nerve - Tibial	male	0.1403958448202737
GTEX-SIU8-0326	Nerve - Tibial	male	0.1496221276859943
GTEX-SJXC-0326	Nerve - Tibial	male	0.1556662741771861
GTEX-SN8G-0426	Nerve - Tibial	female	0.2862722548179411
GTEX-SNOS-1626	Nerve - Tibial	male	0.1376558371448877
GTEX-SSA3-0526	Nerve - Tibial	male	0.1298998717709895
GTEX-SUCS-1726	Nerve - Tibial	male	0.4423705066979685
GTEX-T2YK-0326	Nerve - Tibial	male	0.229054695575512
GTEX-T6MN-0326	Nerve - Tibial	male	0.0713502506849783
GTEX-T6MO-2026	Nerve - Tibial	female	0.2824747843140344
GTEX-TKQ1-1326	Nerve - Tibial	male	0.2213570494045474
GTEX-TKQ2-1126	Nerve - Tibial	male	0.3555269385178686
GTEX-TMKS-0426	Nerve - Tibial	male	0.2249974876704207
GTEX-TML8-1626	Nerve - Tibial	female	0.1212926698724422
GTEX-TMMY-0526	Nerve - Tibial	female	0.0376499291239865
GTEX-TMZS-0526	Nerve - Tibial	male	0.6103103010278156
GTEX-TSE9-0326	Nerve - Tibial	female	0.2199839251695043
GTEX-U3ZG-0426	Nerve - Tibial	male	0.2306944802621572
GTEX-U3ZH-1626	Nerve - Tibial	male	0.2194184014776747
GTEX-U3ZM-1426	Nerve - Tibial	male	0.0442863962023397
GTEX-U3ZN-2426	Nerve - Tibial	female	0.3221856272705384
GTEX-U412-0126	Nerve - Tibial	male	0.2965349765721302
GTEX-U4B1-2026	Nerve - Tibial	male	0.0995945158359156
GTEX-U8T8-0426	Nerve - Tibial	male	0.1243636909574291
GTEX-U8XE-0526	Nerve - Tibial	male	0.2666679587065835
GTEX-UJHI-1826	Nerve - Tibial	female	0.0425123815790293
GTEX-UJMC-1926	Nerve - Tibial	male	0.1744653931655898
GTEX-UPJH-0626	Nerve - Tibial	male	0.1881455030891239
GTEX-UPK5-0526	Nerve - Tibial	male	0.3128148379775669
GTEX-UTHO-0126	Nerve - Tibial	male	0.1853207670803707
GTEX-V1D1-2526	Nerve - Tibial	male	0.1730652426360794
GTEX-V955-2526	Nerve - Tibial	male	0.3331736704600084
GTEX-VJYA-1726	Nerve - Tibial	male	0.2028139818462433
GTEX-VUSG-2726	Nerve - Tibial	male	0.1612277302418968
GTEX-VUSH-0426	Nerve - Tibial	male	0.3434981838605792
GTEX-W5WG-2326	Nerve - Tibial	female	0.1641575622519875
GTEX-W5X1-2826	Nerve - Tibial	female	0.1488609525226345
GTEX-WCDI-0526	Nerve - Tibial	male	0.3007670014159265
GTEX-WEY5-2226	Nerve - Tibial	female	0.1258633189534955
GTEX-WFJO-2226	Nerve - Tibial	male	0.0969150229682546
GTEX-WFON-2426	Nerve - Tibial	male	0.0443646998349485
GTEX-WH7G-2626	Nerve - Tibial	male	0.0797929966128466
GTEX-WHPG-2426	Nerve - Tibial	male	0.075699395188764
GTEX-WHSB-2026	Nerve - Tibial	male	0.1932306448198365
GTEX-WHWD-2326	Nerve - Tibial	male	0.198464925904884
GTEX-WI4N-0326	Nerve - Tibial	female	0.2406848916591419
GTEX-WK11-1726	Nerve - Tibial	male	0.1166084327539025
GTEX-WL46-0426	Nerve - Tibial	male	0.2154960160663445
GTEX-WOFL-0326	Nerve - Tibial	male	0.2292733699749422
GTEX-WQUQ-0626	Nerve - Tibial	male	0.3047124127330066
GTEX-WRHU-0626	Nerve - Tibial	female	0.070123084641904
GTEX-WVJS-0326	Nerve - Tibial	male	0.1015245179534151
GTEX-WVLH-0526	Nerve - Tibial	male	0.1232277098153573
GTEX-WWTW-0426	Nerve - Tibial	male	0.0990187497178302
GTEX-WWYW-0326	Nerve - Tibial	female	0.1833823354401699
GTEX-WXYG-2626	Nerve - Tibial	female	0.0708567464249821
GTEX-WY7C-2626	Nerve - Tibial	male	0.1201703067733329
GTEX-WYBS-0326	Nerve - Tibial	female	0.1570388604676448
GTEX-WYJK-0326	Nerve - Tibial	male	0.0543823426436214
GTEX-WYVS-2426	Nerve - Tibial	female	0.0567510478884176
GTEX-WZTO-1026	Nerve - Tibial	male	0.0761384755415477
GTEX-X15G-2526	Nerve - Tibial	female	0.3501841604377875
GTEX-X261-0426	Nerve - Tibial	male	0.1405353544085806
GTEX-X3Y1-2426	Nerve - Tibial	male	0.346671313608795
GTEX-X4EO-0126	Nerve - Tibial	female	0.1122086724688342
GTEX-X4EP-0726	Nerve - Tibial	female	0.1591056584204951
